Date,Time,Ambient Light
12-12-2017,11:44:27,990.284423828125
12-12-2017,11:44:28,990.2607421875
12-12-2017,11:44:29,990.263854980469
12-12-2017,11:44:30,990.277526855469
12-12-2017,11:44:31,990.260986328125
12-12-2017,11:44:32,990.262878417969
12-12-2017,11:44:33,990.278625488281
12-12-2017,11:44:34,990.215270996094
12-12-2017,11:44:35,990.195434570313
12-12-2017,11:44:36,990.187866210938
12-12-2017,11:44:37,990.175659179688
12-12-2017,11:44:38,990.188415527344
12-12-2017,11:44:39,990.308959960938
12-12-2017,11:44:40,990.356323242188
12-12-2017,11:44:41,990.351623535156
12-12-2017,11:44:42,990.282104492188
12-12-2017,11:44:43,990.285217285156
12-12-2017,11:44:44,990.277526855469
12-12-2017,11:44:45,990.276123046875
12-12-2017,11:44:46,990.271484375
12-12-2017,11:44:47,990.276062011719
12-12-2017,11:44:48,990.293090820313
12-12-2017,11:44:49,990.300964355469
12-12-2017,11:44:50,990.307373046875
12-12-2017,11:44:51,990.309814453125
12-12-2017,11:44:52,990.312072753906
12-12-2017,11:44:53,990.301391601563
12-12-2017,11:44:54,990.247253417969
12-12-2017,11:44:55,990.273864746094
12-12-2017,11:44:56,990.302490234375
12-12-2017,11:44:57,990.2958984375
12-12-2017,11:44:58,990.285034179688
12-12-2017,11:44:59,990.316467285156
12-12-2017,11:45:00,990.309448242188
12-12-2017,11:45:01,990.308349609375
12-12-2017,11:45:02,990.315185546875
12-12-2017,11:45:03,990.308288574219
12-12-2017,11:45:04,990.309997558594
12-12-2017,11:45:05,990.310974121094
12-12-2017,11:45:06,990.291076660156
12-12-2017,11:45:07,990.312255859375
12-12-2017,11:45:08,990.311767578125
12-12-2017,11:45:09,990.314270019531
12-12-2017,11:45:10,990.312194824219
12-12-2017,11:45:11,990.322326660156
12-12-2017,11:45:12,990.307373046875
12-12-2017,11:45:13,990.307800292969
12-12-2017,11:45:14,990.297180175781
12-12-2017,11:45:15,990.295654296875
12-12-2017,11:45:16,990.309143066406
12-12-2017,11:45:17,990.309020996094
12-12-2017,11:45:18,990.303466796875
12-12-2017,11:45:19,990.342712402344
12-12-2017,11:45:20,990.327331542969
12-12-2017,11:45:21,990.322692871094
12-12-2017,11:45:22,990.307312011719
12-12-2017,11:45:23,990.301330566406
12-12-2017,11:45:24,990.292419433594
12-12-2017,11:45:25,990.294372558594
12-12-2017,11:45:26,990.296630859375
12-12-2017,11:45:27,990.306335449219
12-12-2017,11:45:29,990.314331054688
12-12-2017,11:45:29,990.309265136719
12-12-2017,11:45:30,990.306945800781
12-12-2017,11:45:31,990.301879882813
12-12-2017,11:45:32,990.31787109375
12-12-2017,11:45:33,990.323974609375
12-12-2017,11:45:34,990.3203125
12-12-2017,11:45:35,990.339965820313
12-12-2017,11:45:36,990.335632324219
12-12-2017,11:45:37,990.348754882813
12-12-2017,11:45:38,990.335083007813
12-12-2017,11:45:39,990.349426269531
12-12-2017,11:45:40,990.324340820313
12-12-2017,11:45:41,990.316467285156
12-12-2017,11:45:42,990.352844238281
12-12-2017,11:45:43,990.312805175781
12-12-2017,11:45:44,990.328247070313
12-12-2017,11:45:45,990.299560546875
12-12-2017,11:45:46,990.289611816406
12-12-2017,11:45:47,990.292785644531
12-12-2017,11:45:48,990.305358886719
12-12-2017,11:45:49,990.28125
12-12-2017,11:45:50,990.279602050781
12-12-2017,11:45:51,990.286682128906
12-12-2017,11:45:52,990.295654296875
12-12-2017,11:45:53,990.305053710938
12-12-2017,11:45:54,990.301391601563
12-12-2017,11:45:55,990.29638671875
12-12-2017,11:45:56,990.285034179688
12-12-2017,11:45:57,990.280517578125
12-12-2017,11:45:58,990.294616699219
12-12-2017,11:45:59,990.291076660156
12-12-2017,11:46:00,990.27880859375
12-12-2017,11:46:01,990.296752929688
12-12-2017,11:46:02,990.320678710938
12-12-2017,11:46:03,990.337646484375
12-12-2017,11:46:04,990.310424804688
12-13-2017,12:07:03,990.177856445313
12-13-2017,12:07:04,990.184448242188
12-13-2017,12:07:05,990.184753417969
12-13-2017,12:07:06,990.206237792969
12-13-2017,12:07:07,990.199584960938
12-13-2017,12:07:10,990.196411132813
12-13-2017,12:07:11,990.196228027344
12-13-2017,12:07:12,990.219665527344
12-13-2017,12:07:13,990.210632324219
12-13-2017,12:07:14,990.218200683594
12-13-2017,12:07:15,990.22021484375
12-13-2017,12:07:16,990.233093261719
12-13-2017,12:07:17,990.234680175781
12-13-2017,12:07:18,990.213073730469
12-13-2017,12:07:19,990.206481933594
12-13-2017,12:07:20,990.225036621094
12-13-2017,12:07:21,990.199401855469
12-13-2017,12:07:22,990.19921875
12-13-2017,12:07:23,990.184814453125
12-13-2017,12:07:24,990.185852050781
12-13-2017,12:07:25,990.189636230469
12-13-2017,12:09:01,990.1728515625
12-13-2017,12:09:02,990.182250976563
12-13-2017,12:09:03,990.193237304688
12-13-2017,12:09:04,990.185668945313
12-13-2017,12:09:05,990.176696777344
12-13-2017,12:09:06,990.169921875
12-13-2017,12:09:07,990.165832519531
12-13-2017,12:09:08,990.167846679688
12-13-2017,12:09:09,990.171020507813
12-13-2017,12:09:10,990.167297363281
12-13-2017,12:09:11,990.167114257813
12-13-2017,12:09:12,990.159973144531
12-13-2017,12:09:13,990.159423828125
12-13-2017,12:09:14,990.1728515625
12-13-2017,12:09:15,990.174987792969
12-13-2017,12:09:16,990.192687988281
12-13-2017,12:09:17,990.166320800781
12-13-2017,12:09:18,990.182861328125
12-13-2017,12:09:19,990.185363769531
12-13-2017,12:09:20,990.164978027344
12-13-2017,12:09:21,990.172241210938
12-13-2017,12:09:22,990.181518554688
12-13-2017,12:10:23,990.141906738281
12-13-2017,12:10:24,990.143859863281
12-13-2017,12:10:25,990.150268554688
12-13-2017,12:10:26,990.14990234375
12-13-2017,12:10:27,990.170227050781
12-13-2017,12:10:28,990.167541503906
12-13-2017,12:10:29,990.17529296875
12-13-2017,12:10:30,990.174743652344
12-13-2017,12:10:31,990.178161621094
12-13-2017,12:10:32,990.158752441406
12-13-2017,12:10:33,990.169616699219
12-13-2017,12:10:34,990.162658691406
12-13-2017,12:10:35,990.177795410156
12-13-2017,12:10:36,990.175354003906
12-13-2017,12:10:37,990.171691894531
12-13-2017,12:10:38,990.199401855469
12-13-2017,12:10:39,990.185302734375
12-13-2017,12:10:40,990.184204101563
12-13-2017,12:10:41,990.185974121094
12-13-2017,12:10:42,990.189147949219
12-13-2017,12:10:43,990.1875
12-13-2017,12:10:44,990.174987792969
12-13-2017,12:10:45,990.156860351563
12-13-2017,12:10:46,990.151123046875
12-13-2017,12:10:47,990.165771484375
12-13-2017,12:10:48,990.183898925781
12-13-2017,12:10:49,990.201721191406
12-13-2017,12:10:50,990.200927734375
12-13-2017,12:10:51,990.196228027344
12-13-2017,12:10:52,990.2333984375
12-13-2017,12:10:53,990.196594238281
12-13-2017,12:10:54,990.187866210938
12-13-2017,12:10:55,990.194580078125
12-13-2017,12:10:56,990.200439453125
12-13-2017,12:10:57,990.197021484375
12-13-2017,12:10:58,990.208740234375
12-13-2017,12:10:59,990.203308105469
12-13-2017,12:11:00,990.1845703125
12-13-2017,12:11:01,990.179504394531
12-13-2017,12:11:02,990.178344726563
12-13-2017,12:11:03,990.182861328125
12-13-2017,12:11:04,990.16796875
12-13-2017,12:11:05,990.185119628906
12-13-2017,12:11:06,990.173583984375
12-13-2017,12:11:07,990.16357421875
12-13-2017,12:11:08,990.185729980469
12-13-2017,12:11:09,990.182312011719
12-13-2017,12:11:10,990.16796875
12-13-2017,12:11:11,990.155578613281
12-13-2017,12:11:12,990.162414550781
12-13-2017,12:11:13,990.178283691406
12-13-2017,12:11:14,990.209594726563
12-13-2017,12:11:15,990.211547851563
12-13-2017,12:11:16,990.183471679688
12-13-2017,12:11:17,990.191955566406
12-13-2017,12:11:18,990.179809570313
12-13-2017,12:11:19,990.197082519531
12-13-2017,12:11:20,990.211486816406
12-13-2017,12:11:21,990.204040527344
12-13-2017,12:11:22,990.223388671875
12-13-2017,12:11:23,990.214111328125
12-13-2017,12:11:26,990.212463378906
12-13-2017,12:11:26,990.215576171875
12-13-2017,12:11:27,990.213439941406
12-13-2017,12:11:28,990.206604003906
12-13-2017,12:11:29,990.207946777344
12-13-2017,12:11:30,990.227233886719
12-13-2017,12:11:31,990.226684570313
12-13-2017,12:11:32,990.221252441406
12-13-2017,12:11:33,990.229797363281
12-13-2017,12:11:34,990.216796875
12-13-2017,12:11:35,990.195129394531
12-13-2017,12:11:36,990.203552246094
12-13-2017,12:11:38,990.218872070313
12-13-2017,12:11:38,990.21826171875
12-13-2017,12:11:39,990.208557128906
12-13-2017,12:11:40,990.206359863281
12-13-2017,12:11:41,990.196838378906
12-13-2017,12:11:42,990.173950195313
12-13-2017,12:11:43,990.168823242188
12-13-2017,12:11:44,990.152160644531
12-13-2017,12:11:45,990.164611816406
12-13-2017,12:11:46,990.207214355469
12-13-2017,12:11:47,990.209289550781
12-13-2017,12:11:48,990.227844238281
12-13-2017,12:11:49,990.207214355469
12-13-2017,12:11:50,990.206787109375
12-13-2017,12:11:51,990.204284667969
12-13-2017,12:11:52,990.223205566406
12-13-2017,12:11:53,990.225830078125
12-13-2017,12:11:54,990.231994628906
12-13-2017,12:11:55,990.2353515625
12-13-2017,12:11:56,990.233276367188
12-13-2017,12:11:57,990.241516113281
12-13-2017,12:11:58,990.225280761719
12-13-2017,12:11:59,990.238647460938
12-13-2017,12:12:00,990.247924804688
12-13-2017,12:12:01,990.238952636719
12-13-2017,12:12:02,990.229125976563
12-13-2017,12:12:03,990.235778808594
12-13-2017,12:12:04,990.232543945313
12-13-2017,12:12:05,990.238098144531
12-13-2017,12:12:06,990.251831054688
12-13-2017,12:12:07,990.248901367188
12-13-2017,12:12:08,990.245971679688
12-13-2017,12:12:09,990.240356445313
12-13-2017,12:12:10,990.193542480469
12-13-2017,12:12:11,990.163635253906
12-13-2017,12:12:12,990.176330566406
12-13-2017,12:12:13,990.160766601563
12-13-2017,12:12:14,990.180297851563
12-13-2017,12:12:15,990.181823730469
12-13-2017,12:12:16,990.181823730469
12-13-2017,12:12:17,990.190185546875
12-13-2017,12:12:18,990.190124511719
12-13-2017,12:12:19,990.169982910156
12-13-2017,12:12:20,990.181518554688
12-13-2017,12:12:21,990.162170410156
12-13-2017,12:12:22,990.172302246094
12-13-2017,12:12:23,990.168823242188
12-13-2017,12:12:24,990.176208496094
12-13-2017,12:12:25,990.204406738281
12-13-2017,12:12:26,990.206726074219
12-13-2017,12:12:27,990.193908691406
12-13-2017,12:12:28,990.229187011719
12-13-2017,12:12:29,990.229797363281
12-13-2017,12:12:30,990.241333007813
12-13-2017,12:12:31,990.246948242188
12-13-2017,12:12:32,990.240356445313
12-13-2017,12:12:33,990.238891601563
12-13-2017,12:12:34,990.253356933594
12-13-2017,12:12:35,990.268493652344
12-13-2017,12:12:43,990.289978027344
12-13-2017,12:12:44,990.275512695313
12-13-2017,12:13:01,990.355529785156
12-13-2017,12:13:02,990.42333984375
12-13-2017,12:13:03,990.426147460938
12-13-2017,12:13:04,990.409484863281
12-13-2017,12:13:05,990.376159667969
12-13-2017,12:13:06,990.404846191406
12-13-2017,12:13:07,990.419189453125
12-13-2017,12:13:08,990.389221191406
12-13-2017,12:14:02,990.397583007813
12-13-2017,12:14:02,990.417419433594
12-13-2017,12:14:02,990.4091796875
12-13-2017,12:14:03,990.376708984375
12-13-2017,12:14:04,990.383361816406
12-13-2017,12:14:05,990.392395019531
12-13-2017,12:14:06,990.4130859375
12-13-2017,12:14:07,990.40380859375
12-13-2017,12:14:08,990.398803710938
12-13-2017,12:14:09,990.414978027344
12-13-2017,12:14:10,990.407409667969
12-13-2017,12:14:11,990.395202636719
12-13-2017,12:14:12,990.413635253906
12-13-2017,12:14:13,990.399108886719
12-13-2017,12:14:14,990.419799804688
12-13-2017,12:14:15,990.440185546875
12-13-2017,12:14:16,990.405822753906
12-13-2017,12:14:17,990.379089355469
12-13-2017,12:15:07,990.385925292969
12-13-2017,12:16:04,990.030700683594
12-13-2017,12:16:04,989.977294921875
12-13-2017,12:16:05,989.510192871094
12-13-2017,12:16:06,989.470581054688
12-13-2017,12:17:15,989.491333007813
12-13-2017,12:17:15,989.2197265625
12-13-2017,12:17:16,989.075744628906
12-13-2017,12:17:17,989.060974121094
12-13-2017,12:17:18,989.101684570313
12-13-2017,12:17:19,989.116943359375
12-13-2017,12:17:20,989.086364746094
12-13-2017,12:17:21,989.117858886719
12-13-2017,12:17:22,989.093200683594
12-13-2017,12:17:24,989.181335449219
12-13-2017,12:17:25,989.219604492188
12-13-2017,12:17:29,989.193725585938
12-13-2017,12:18:10,989.229614257813
12-13-2017,12:18:11,989.724060058594
12-13-2017,12:18:12,989.717407226563
12-13-2017,12:18:13,989.692565917969
12-13-2017,12:18:25,989.731994628906
12-13-2017,12:18:25,989.686401367188
12-13-2017,12:18:26,989.723815917969
12-13-2017,12:18:27,989.789733886719
12-13-2017,12:18:44,989.814453125
12-13-2017,12:18:44,989.962036132813
12-13-2017,12:18:44,990.373168945313
12-13-2017,12:18:45,990.417541503906
12-13-2017,12:19:17,990.412475585938
12-13-2017,12:19:17,990.352416992188
12-13-2017,12:19:17,990.355224609375
12-13-2017,12:19:18,990.347351074219
12-13-2017,12:19:19,990.346069335938
12-13-2017,12:19:20,990.346801757813
12-13-2017,12:19:21,990.352844238281
12-13-2017,12:19:22,990.356994628906
12-13-2017,12:19:23,990.356628417969
12-13-2017,12:19:24,990.335083007813
12-13-2017,12:19:25,990.380981445313
12-13-2017,12:19:26,990.388671875
12-13-2017,12:19:27,990.390808105469
12-13-2017,12:19:28,990.379333496094
12-13-2017,12:19:29,990.391540527344
12-13-2017,12:19:35,990.383117675781
12-13-2017,12:19:36,990.379516601563
12-13-2017,12:19:37,990.396789550781
12-13-2017,12:19:38,990.3857421875
12-13-2017,12:19:39,990.380737304688
12-13-2017,12:19:54,990.37060546875
12-13-2017,12:19:54,990.383117675781
12-13-2017,12:19:55,990.365356445313
12-13-2017,12:19:56,990.359924316406
12-13-2017,12:19:57,990.374328613281
12-13-2017,12:19:58,990.358581542969
12-13-2017,12:19:59,990.368103027344
12-13-2017,12:20:08,990.371398925781
12-13-2017,12:20:08,990.35546875
12-13-2017,12:20:10,990.365966796875
12-13-2017,12:20:10,990.354797363281
12-13-2017,12:20:17,990.349914550781
12-13-2017,12:20:18,990.356140136719
12-13-2017,12:20:19,990.32958984375
12-13-2017,12:20:20,990.344848632813
12-13-2017,12:20:21,990.338256835938
12-13-2017,12:20:22,990.336608886719
12-13-2017,12:20:23,990.349792480469
12-13-2017,12:20:24,990.359191894531
12-13-2017,12:20:25,990.35302734375
12-13-2017,12:20:26,990.345886230469
12-13-2017,12:20:27,990.343505859375
12-13-2017,12:20:28,990.334533691406
12-13-2017,12:20:29,990.34912109375
12-13-2017,12:20:30,990.349670410156
12-13-2017,12:20:31,990.358642578125
12-13-2017,12:20:32,990.326049804688
12-13-2017,12:20:33,990.318359375
12-13-2017,12:20:34,990.331481933594
12-13-2017,12:20:35,990.336853027344
12-13-2017,12:20:36,990.341491699219
12-13-2017,12:20:37,990.344848632813
12-13-2017,12:20:38,990.348388671875
12-13-2017,12:20:39,990.344360351563
12-13-2017,12:20:40,990.336120605469
12-13-2017,12:20:41,990.35498046875
12-13-2017,12:20:42,990.345153808594
12-13-2017,12:20:43,990.32421875
12-13-2017,12:20:44,990.327453613281
12-13-2017,12:21:03,990.325317382813
12-13-2017,12:21:05,990.362243652344
12-13-2017,12:21:06,990.376953125
12-13-2017,12:21:07,990.369689941406
12-13-2017,12:21:08,990.380126953125
12-13-2017,12:21:09,990.367858886719
12-13-2017,12:21:10,990.380126953125
12-13-2017,12:21:11,990.389099121094
12-13-2017,12:21:12,990.374877929688
12-13-2017,12:21:13,990.362976074219
12-13-2017,12:21:14,990.355163574219
12-13-2017,12:21:15,990.345031738281
12-13-2017,12:21:16,990.334716796875
12-13-2017,12:21:18,990.353820800781
12-13-2017,12:21:19,990.363830566406
12-13-2017,12:21:20,990.357849121094
12-13-2017,12:21:22,990.361633300781
12-13-2017,12:21:31,990.326843261719
12-13-2017,12:21:31,990.325378417969
12-13-2017,12:21:31,990.332397460938
12-13-2017,12:21:32,990.352844238281
12-13-2017,12:22:00,990.338195800781
12-13-2017,12:22:00,990.219665527344
12-13-2017,12:22:01,990.210510253906
12-13-2017,12:22:02,990.218078613281
12-13-2017,12:22:03,990.228576660156
12-13-2017,12:22:04,990.213562011719
12-13-2017,12:22:05,990.216491699219
12-13-2017,12:22:06,990.192687988281
12-13-2017,12:22:07,990.206726074219
12-13-2017,12:22:20,990.208801269531
12-13-2017,12:22:20,990.140991210938
12-13-2017,12:22:21,990.1279296875
12-13-2017,12:22:22,990.130004882813
12-13-2017,12:22:23,990.140197753906
12-13-2017,12:22:24,990.130187988281
12-13-2017,12:22:25,990.146911621094
12-13-2017,12:22:26,990.149536132813
12-13-2017,12:22:27,990.165588378906
12-13-2017,12:22:28,990.163757324219
12-13-2017,12:22:29,990.166564941406
12-13-2017,12:22:30,990.159851074219
12-13-2017,12:22:31,990.15576171875
12-13-2017,12:22:32,990.141296386719
12-13-2017,12:22:33,990.157653808594
12-13-2017,12:22:34,990.177917480469
12-13-2017,12:22:35,990.17333984375
12-13-2017,12:22:36,990.174377441406
12-13-2017,12:22:37,990.165222167969
12-13-2017,12:22:38,990.177856445313
12-13-2017,12:22:39,990.172485351563
12-13-2017,12:22:40,990.183044433594
12-13-2017,12:22:41,990.206298828125
12-13-2017,12:22:42,990.185363769531
12-13-2017,12:22:43,990.184814453125
12-13-2017,12:22:44,990.177062988281
12-13-2017,12:22:45,990.183715820313
12-13-2017,12:22:47,990.177001953125
12-13-2017,12:22:47,990.183959960938
12-13-2017,12:22:48,990.240783691406
12-13-2017,12:22:49,990.227111816406
12-13-2017,12:22:50,990.230834960938
12-13-2017,12:22:51,990.212158203125
12-13-2017,12:22:53,990.216552734375
12-13-2017,12:22:53,990.17333984375
12-13-2017,12:22:54,990.190002441406
12-13-2017,12:22:55,990.172973632813
12-13-2017,12:22:56,990.185302734375
12-13-2017,12:22:57,990.199523925781
12-13-2017,12:22:58,990.208251953125
12-13-2017,12:22:59,990.21875
12-13-2017,12:23:00,990.230224609375
12-13-2017,12:23:01,990.207946777344
12-13-2017,12:23:02,990.218078613281
12-13-2017,12:23:03,990.22412109375
12-13-2017,12:23:05,990.233520507813
12-13-2017,12:23:05,990.252014160156
12-13-2017,12:23:06,990.254211425781
12-13-2017,12:23:07,990.255981445313
12-13-2017,12:23:09,990.232116699219
12-13-2017,12:23:10,990.236022949219
12-13-2017,12:23:11,990.226623535156
12-13-2017,12:23:12,990.245788574219
12-13-2017,12:23:13,990.245788574219
12-13-2017,12:23:14,990.239013671875
12-13-2017,12:23:15,990.239990234375
12-13-2017,12:23:16,990.232116699219
12-13-2017,12:23:18,990.224304199219
12-13-2017,12:23:18,990.223510742188
12-13-2017,12:23:19,990.231750488281
12-13-2017,12:23:20,990.224304199219
12-13-2017,12:23:22,990.219482421875
12-13-2017,12:23:22,990.2294921875
12-13-2017,12:23:23,990.241638183594
12-13-2017,12:23:24,990.253601074219
12-13-2017,12:23:25,990.248718261719
12-13-2017,12:23:26,990.246276855469
12-13-2017,12:23:27,990.242553710938
12-13-2017,12:23:28,990.225036621094
12-13-2017,12:23:29,990.233825683594
12-13-2017,12:23:30,990.225280761719
12-13-2017,12:23:31,990.234375
12-13-2017,12:23:32,990.221252441406
12-13-2017,12:23:34,990.231750488281
12-13-2017,12:23:35,990.237548828125
12-13-2017,12:23:36,990.230773925781
12-13-2017,12:23:38,990.241638183594
12-13-2017,12:23:38,990.238098144531
12-13-2017,12:23:39,990.240417480469
12-13-2017,12:23:40,990.248718261719
12-13-2017,12:23:41,990.242004394531
12-13-2017,12:23:42,990.245788574219
12-13-2017,12:23:43,990.240661621094
12-13-2017,12:23:44,990.270080566406
12-13-2017,12:23:45,990.265686035156
12-13-2017,12:23:46,990.262145996094
12-13-2017,12:23:47,990.273620605469
