Date,Time,X,Y,Z
12-13-2017,12:07:15,-0.406365782022476,-0.473116725683212,-0.178508877754211
12-13-2017,12:07:16,-0.0399114415049553,-0.0134617891162634,0.0158964674919844
12-13-2017,12:07:17,0.665295600891113,0.406248450279236,0.203379809856415
12-13-2017,12:07:18,-0.388094186782837,-0.603091537952423,-0.235168367624283
12-13-2017,12:07:19,0.0305619090795517,0.0184761136770248,0.0359299555420876
12-13-2017,12:07:20,-0.0983323380351067,-0.138655841350555,-0.05515456199646
12-13-2017,12:07:21,0.0406953915953636,0.00726420525461435,0.0385715439915657
12-13-2017,12:07:22,0.428987115621567,-0.04227614402771,-0.319894433021545
12-13-2017,12:07:23,-0.0269445460289717,0.0386808924376965,0.0646635442972183
12-13-2017,12:07:24,0.364542335271835,0.978772461414337,0.42951312661171
12-13-2017,12:07:25,-0.0759945139288902,-0.173989042639732,-0.100338563323021
12-13-2017,12:08:58,-0.0608960129320621,-0.0464102253317833,0.0721770450472832
12-13-2017,12:08:59,-0.017015878111124,-0.0539267659187317,0.0558560974895954
12-13-2017,12:09:00,-0.989597022533417,-0.471520960330963,-0.2493507117033
12-13-2017,12:09:01,0.861996650695801,0.079737089574337,0.30651381611824
12-13-2017,12:09:02,-0.216573491692543,-0.156239047646523,0.0534972697496414
12-13-2017,12:09:03,0.0172588862478733,0.0221792683005333,0.0550842396914959
12-13-2017,12:09:04,-0.0557067431509495,-0.00126640975940973,-0.0365364886820316
12-13-2017,12:09:05,0.0114065799862146,-0.129101440310478,0.0710525587201118
12-13-2017,12:09:06,-0.104754991829395,0.091791145503521,-0.0465453676879406
12-13-2017,12:09:07,-0.237377896904945,0.318154871463776,0.0445307046175003
12-13-2017,12:09:08,1.14480662345886,0.452902972698212,-1.93580222129822
12-13-2017,12:09:09,-0.0397684685885906,0.126401573419571,0.119627252221107
12-13-2017,12:09:10,-0.0440306141972542,0.477941006422043,0.327355563640594
12-13-2017,12:09:11,0.688871324062347,0.188189074397087,0.0844752714037895
12-13-2017,12:09:12,-0.403022617101669,-0.0957080945372581,-0.134972602128983
12-13-2017,12:09:13,-0.184643402695656,1.64546668529511,2.19955444335938
12-13-2017,12:09:14,0.142926722764969,-0.0983738601207733,-0.410345554351807
12-13-2017,12:09:15,0.242527991533279,-0.170277282595634,0.0535786561667919
12-13-2017,12:09:16,0.988213360309601,-0.371080100536346,-0.317133724689484
12-13-2017,12:09:17,0.0236175768077374,0.0246632769703865,-0.054547980427742
12-13-2017,12:09:18,-0.113803081214428,0.0257316026836634,0.392332941293716
12-13-2017,12:09:19,0.0289423502981663,-0.0264663565903902,0.397126615047455
12-13-2017,12:09:20,-0.0818476751446724,0.367153823375702,0.277821063995361
12-13-2017,12:09:21,-0.447766005992889,-1.26376605033875,-0.505680918693542
12-13-2017,12:09:22,-1.30849874019623,1.02761590480804,-0.337370753288269
12-13-2017,12:10:10,0.038388304412365,0.0328716635704041,-0.0150006990879774
12-13-2017,12:10:11,-0.033888541162014,-0.0433053709566593,-0.0183954108506441
12-13-2017,12:10:12,-0.0770272761583328,-0.0491731651127338,0.0151532581076026
12-13-2017,12:10:13,0.0374929495155811,0.00408155750483274,-0.0130831338465214
12-13-2017,12:10:14,0.0348323658108711,0.0701228529214859,-0.00083672464825213
12-13-2017,12:10:15,-0.017893522977829,-0.035347618162632,-0.0200190134346485
12-13-2017,12:10:16,-0.039195716381073,0.041345302015543,-0.020556602627039
12-13-2017,12:10:17,0.0241912994533777,-0.0422854386270046,-0.0317479409277439
12-13-2017,12:10:18,0.0529067888855934,-0.00621839798986912,-0.0556043386459351
12-13-2017,12:10:19,-0.0445590615272522,0.000694261747412384,0.0141611192375422
12-13-2017,12:10:20,-0.00514255790039897,0.0214635189622641,0.000309927039779723
12-13-2017,12:10:21,0.014565178193152,0.0172017812728882,-0.0156695898622274
