Date,Time,X,Y,Z
12-13-2017,12:11:27,-3.70270037651062,6.53840351104736,7.66885280609131
12-13-2017,12:11:28,-1.7387843132019,0.651445329189301,6.24621105194092
12-13-2017,12:11:29,-6.29411172866821,0.215551763772964,9.99202156066895
12-13-2017,12:11:30,-2.85486340522766,6.57193374633789,5.82468795776367
12-13-2017,12:11:31,-3.65959000587463,4.10506343841553,8.8519926071167
12-13-2017,12:11:32,-3.2955470085144,2.36148929595947,8.88552284240723
12-13-2017,12:11:33,-3.51588892936707,1.45138192176819,9.4507474899292
12-13-2017,12:11:34,-3.69791030883789,4.7325587272644,8.55022048950195
12-13-2017,12:11:35,-3.91825222969055,5.42232465744019,7.52994155883789
12-13-2017,12:11:36,-6.50966358184814,3.1757960319519,6.43302249908447
12-13-2017,12:11:38,-6.02586936950684,5.17803239822388,4.65591812133789
12-13-2017,12:11:38,-4.40683603286743,2.79738283157349,6.78748559951782
12-13-2017,12:11:39,-3.12310552597046,1.45138192176819,10.0686626434326
12-13-2017,12:11:40,-3.11352562904358,5.46543502807617,7.39582061767578
12-13-2017,12:11:41,-1.17834961414337,6.8162260055542,6.84975624084473
12-13-2017,12:11:42,-1.5423926115036,6.03065967559814,7.18505907058716
12-13-2017,12:11:43,-1.96870613098145,5.71930694580078,6.73479509353638
12-13-2017,12:11:44,-4.65591812133789,3.77934098243713,7.6544828414917
12-13-2017,12:11:45,-2.55309081077576,3.34823751449585,8.62686061859131
12-13-2017,12:11:46,7.93230485916138,2.44291996955872,-8.29634761810303
12-13-2017,12:11:47,4.89542007446289,3.42487812042236,-7.15631866455078
12-13-2017,12:11:48,4.93374061584473,4.32540559768677,-6.12167024612427
12-13-2017,12:11:49,5.94443893432617,4.83793973922729,-5.26904296875
12-13-2017,12:11:50,6.0498194694519,4.79482936859131,-5.39837408065796
12-13-2017,12:11:51,5.79115724563599,4.76129913330078,-5.34089374542236
12-13-2017,12:11:52,5.76720714569092,4.75650882720947,-5.91569852828979
12-13-2017,12:11:53,5.6905665397644,4.6702880859375,-5.70972681045532
12-13-2017,12:11:54,5.79594755172729,4.61759805679321,-5.68577671051025
12-13-2017,12:11:55,5.93485879898071,4.59364748001099,-5.75283718109131
12-13-2017,12:11:56,5.84863805770874,4.59364748001099,-5.70014667510986
12-13-2017,12:11:57,5.68577671051025,4.54574728012085,-5.71451663970947
12-13-2017,12:11:58,5.72888708114624,4.65591812133789,-6.04023933410645
12-13-2017,12:11:59,5.69535684585571,4.64154815673828,-5.55165529251099
12-13-2017,12:12:00,5.84384775161743,4.75171899795532,-5.72409677505493
12-13-2017,12:12:01,5.78157758712769,4.72776889801025,-5.45585489273071
12-13-2017,12:12:02,5.80552768707275,4.74692869186401,-5.86779832839966
12-13-2017,12:12:03,5.44148445129395,4.85710000991821,-6.07376956939697
12-13-2017,12:12:04,6.72521495819092,4.28229522705078,-5.73367691040039
12-13-2017,12:12:05,12.0421590805054,-3.70749044418335,-2.04534673690796
12-13-2017,12:12:06,5.46064472198486,-6.37554216384888,0.89573734998703
12-13-2017,12:12:07,6.29411172866821,-7.70717334747314,-0.244292005896568
12-13-2017,12:12:08,4.13859415054321,-7.82213401794434,0.364042997360229
12-13-2017,12:12:09,12.0613193511963,-10.6386775970459,0.977168023586273
12-13-2017,12:12:10,-1.74357426166534,6.42344284057617,6.75395536422729
12-13-2017,12:12:11,-4.99601078033447,2.38064956665039,8.24365711212158
12-13-2017,12:12:12,-1.47054207324982,2.3662793636322,10.226734161377
12-13-2017,12:12:13,-1.29810059070587,5.27383327484131,8.55500984191895
12-13-2017,12:12:14,0.680185556411743,5.20198249816895,8.88552284240723
12-13-2017,12:12:15,-1.81542491912842,4.74692869186401,8.97653388977051
12-13-2017,12:12:16,-1.7387843132019,4.9720606803894,8.41609859466553
12-13-2017,12:12:17,-2.99377465248108,2.54351091384888,11.1512117385864
12-13-2017,12:12:18,-5.12534189224243,3.12310552597046,7.20421886444092
12-13-2017,12:12:19,-1.5280225276947,2.85486340522766,8.46399974822998
12-13-2017,12:12:20,1.75794446468353,3.30033707618713,11.970308303833
12-13-2017,12:12:21,-4.64154815673828,7.54910182952881,3.81287121772766
12-13-2017,12:12:22,-3.71707057952881,3.85598158836365,9.10586452484131
12-13-2017,12:12:23,-8.22928714752197,4.01884317398071,9.23040580749512
12-13-2017,12:12:24,-2.09324717521667,0.00479003926739097,1.44659185409546
12-13-2017,12:12:25,-7.57305192947388,-10.3033742904663,5.3792142868042
12-13-2017,12:12:26,-5.04870128631592,-3.51588892936707,2.38543963432312
12-13-2017,12:12:27,-4.82356977462769,-9.27830600738525,8.35861873626709
12-13-2017,12:12:28,-6.21268081665039,-7.8460841178894,1.3028906583786
12-13-2017,12:12:29,2.23215818405151,-8.62686061859131,0.354462891817093
12-13-2017,12:12:30,-0.77598637342453,-12.6648635864258,-0.517324268817902
12-13-2017,12:12:31,-6.44260263442993,-10.0974025726318,3.81287121772766
12-13-2017,12:12:32,-5.78636741638184,-10.9500293731689,0.852626979351044
12-13-2017,12:12:33,-1.36037111282349,-8.01852607727051,1.4082715511322
12-13-2017,12:12:34,0.354462891817093,-9.63276863098145,-0.287402361631393
12-13-2017,12:12:35,0.65623539686203,-9.75251960754395,-1.66693365573883
12-13-2017,12:12:43,-6.91681671142578,-6.42344284057617,0.225131839513779
12-13-2017,12:12:44,-1.26936042308807,-10.863808631897,-3.36260747909546
12-13-2017,12:13:01,-10.3512744903564,-14.0443954467773,-3.69791030883789
12-13-2017,12:13:02,-11.2326421737671,-11.1272611618042,-1.76273441314697
12-13-2017,12:13:03,-2.22257828712463,-6.11687994003296,2.21299815177917
12-13-2017,12:13:04,-2.97461438179016,-8.41609859466553,-1.2885205745697
12-13-2017,12:13:05,-8.81367206573486,-9.49385738372803,1.62382328510284
12-13-2017,12:13:06,-4.63675785064697,-9.78604984283447,4.71339845657349
12-13-2017,12:13:07,-4.06195306777954,-7.19463920593262,1.5280225276947
12-13-2017,12:13:08,0.684975624084473,-9.12023448944092,0.522114276885986
12-13-2017,12:14:01,-1.48970222473145,-11.1943216323853,0.771196305751801
12-13-2017,12:14:02,-0.268242210149765,-13.886323928833,-6.62941455841064
12-13-2017,12:14:02,-5.01038122177124,-8.13827705383301,2.13156747817993
12-13-2017,12:14:03,-3.23806643486023,-9.72856998443604,2.59620118141174
12-13-2017,12:14:04,-5.08223152160645,-7.56826210021973,0.387993186712265
12-13-2017,12:14:05,-6.87849617004395,-5.39837408065796,1.8872754573822
12-13-2017,12:14:06,-2.53393077850342,-5.93964862823486,-0.282612323760986
12-13-2017,12:14:07,2.02618670463562,-6.76353549957275,-0.929267644882202
12-13-2017,12:14:08,0.0143701173365116,-9.29267597198486,-2.58662128448486
12-13-2017,12:14:09,-1.82500493526459,-17.2010307312012,-0.732876002788544
12-13-2017,12:14:10,-4.34456539154053,-22.8053760528564,-3.28117680549622
12-13-2017,12:14:11,0.910107433795929,-7.29043960571289,-0.201181650161743
12-13-2017,12:14:12,0.0526904314756393,-6.43302249908447,-0.0479003936052322
12-13-2017,12:14:13,-1.34600102901459,-7.35271024703979,0.162861332297325
12-13-2017,12:14:14,0.0335302762687206,-9.15376472473145,0.5987548828125
12-13-2017,12:14:15,0.340092778205872,-12.1044292449951,0.359252959489822
12-13-2017,12:14:16,1.0346485376358,-13.4648008346558,0.239501968026161
12-13-2017,12:14:17,-1.47533214092255,-15.8981399536133,1.13523936271667
12-13-2017,12:16:04,-4.33498573303223,-12.1714897155762,-3.58773946762085
12-13-2017,12:16:04,-1.73399424552917,-10.2890043258667,-0.541274428367615
12-13-2017,12:16:04,-4.08111333847046,-9.72856998443604,2.96024417877197
12-13-2017,12:16:04,-4.86188983917236,-9.35973644256592,5.00080108642578
12-13-2017,12:16:04,-1.5280225276947,-6.73958539962769,-0.761616230010986
12-13-2017,12:16:04,-2.42375993728638,-11.3571834564209,0.871787130832672
12-13-2017,12:16:04,-3.07041525840759,-11.9798879623413,-4.85710000991821
12-13-2017,12:16:04,-3.83682155609131,-8.10474681854248,-0.0239501968026161
12-13-2017,12:16:04,-0.708925783634186,-10.8542289733887,0.646655321121216
12-13-2017,12:16:04,-1.83937501907349,-5.08223152160645,1.61903321743011
12-13-2017,12:16:05,-0.134121105074883,-1.47054207324982,0.411943376064301
12-13-2017,12:16:06,-2.96024417877197,-4.92416048049927,2.33274912834167
12-13-2017,12:16:49,-1.67651379108429,-3.11831545829773,-0.502954125404358
12-13-2017,12:17:15,-5.30736351013184,-8.80888175964355,-0.387993186712265
12-13-2017,12:17:15,1.09691894054413,-1.04422855377197,-0.651445329189301
12-13-2017,12:17:15,-2.35190939903259,-11.2470121383667,1.22625005245209
12-13-2017,12:17:15,-0.962797880172729,-21.2677745819092,-4.46910667419434
12-13-2017,12:17:15,-4.14338397979736,-7.49641132354736,0.0718505904078484
12-13-2017,12:17:16,-2.95545411109924,-8.2532377243042,-0.962797880172729
12-13-2017,12:17:17,-0.694555699825287,-7.4772515296936,2.3662793636322
12-13-2017,12:17:18,2.64889168739319,-7.55868196487427,1.71962404251099
12-13-2017,12:17:19,-9.02443408966064,-21.076171875,0.0814306661486626
12-13-2017,12:17:20,3.53983902931213,-14.8587017059326,0.761616230010986
12-13-2017,12:17:21,-0.177231445908546,-18.1494579315186,0.943637728691101
12-13-2017,12:17:22,7.07488822937012,-4.94332075119019,1.77231454849243
12-13-2017,12:17:24,-1.7531543970108,-9.14897537231445,0.732876002788544
12-13-2017,12:17:25,2.25131845474243,-5.8582181930542,2.94587421417236
12-13-2017,12:18:10,-3.74102067947388,-8.73703193664551,-0.886157274246216
12-13-2017,12:18:10,0.996328175067902,-6.79227590560913,0.866997122764587
12-13-2017,12:18:10,1.1687695980072,-5.70014667510986,-0.162861332297325
12-13-2017,12:18:11,-0.0766406282782555,-12.8516750335693,2.28005862236023
12-13-2017,12:18:12,0.0526904314756393,-25.6123390197754,-0.215551763772964
12-13-2017,12:18:13,-2.51956057548523,-5.3313136100769,1.02506840229034
12-13-2017,12:18:25,-1.70046389102936,-7.11320829391479,-1.83937501907349
12-13-2017,12:18:25,-10.5093460083008,-25.6027603149414,8.26760768890381
12-13-2017,12:18:26,-5.52770519256592,5.54686546325684,4.4212064743042
12-13-2017,12:18:27,-18.8871250152588,-17.3830528259277,-6.61983442306519
12-13-2017,12:18:44,-0.479003936052322,-8.05205631256104,-0.177231445908546
12-13-2017,12:18:44,-3.48714852333069,5.17803239822388,8.19575691223145
12-13-2017,12:18:44,-4.08111333847046,-16.4585742950439,-3.76018071174622
12-13-2017,12:18:46,-6.37075233459473,-19.7158012390137,-4.54574728012085
12-13-2017,12:19:17,-4.06195306777954,-10.0255517959595,4.60801792144775
12-13-2017,12:19:17,-1.23104012012482,-5.13492202758789,0.617915093898773
12-13-2017,12:19:17,1.26457035541534,-4.46431636810303,-0.0287402346730232
12-13-2017,12:19:17,-0.0670605525374413,-19.4044494628906,0.0191601570695639
12-13-2017,12:19:17,-0.287402361631393,-10.0255517959595,-2.71595215797424
12-13-2017,12:19:17,-5.9300684928894,-17.1339702606201,-3.88951182365417
12-13-2017,12:19:18,-2.17946791648865,-24.0603675842285,-4.47868680953979
12-13-2017,12:19:19,-2.0357666015625,-19.5337810516357,-5.85342788696289
12-13-2017,12:19:20,-2.3662793636322,-11.9128274917603,-6.06897974014282
12-13-2017,12:19:21,-5.58039569854736,-14.6718902587891,-5.70493698120117
12-13-2017,12:19:22,-5.80552768707275,-9.77647018432617,-2.2177882194519
12-13-2017,12:19:23,-9.06754398345947,-8.70829105377197,0.244292005896568
12-13-2017,12:19:24,-3.37218761444092,-4.56490755081177,5.55644559860229
12-13-2017,12:19:25,0.646655321121216,-5.37442398071289,-0.320932626724243
12-13-2017,12:19:26,-0.0335302762687206,-4.42599630355835,-0.823886752128601
12-13-2017,12:19:27,0.919687509536743,-4.87625980377197,1.00111818313599
12-13-2017,12:19:28,0.809516608715057,-4.9002103805542,0.455053716897964
12-13-2017,12:19:29,1.33163094520569,-5.62350606918335,0.301772475242615
12-13-2017,12:19:35,-6.28453159332275,-7.46288108825684,1.71962404251099
12-13-2017,12:19:35,-0.809516608715057,-9.2208251953125,-0.89573734998703
12-13-2017,12:19:36,-5.86779832839966,-4.63675785064697,2.78301286697388
12-13-2017,12:19:37,-2.38064956665039,-9.65671920776367,1.47054207324982
12-13-2017,12:19:38,-1.82979500293732,-9.43637752532959,0.316142588853836
12-13-2017,12:19:39,-2.24173831939697,-10.0974025726318,-0.670605480670929
12-13-2017,12:19:54,-2.17467784881592,-10.0638723373413,-0.464633822441101
12-13-2017,12:19:54,-1.40348148345947,-10.2698440551758,-0.570014655590057
12-13-2017,12:19:54,-2.14114761352539,-9.28788566589355,0.498164087533951
12-13-2017,12:19:55,-0.699345707893372,-9.85790061950684,-1.07296884059906
12-13-2017,12:19:56,-1.83458507061005,-9.97765159606934,-0.737666070461273
12-13-2017,12:19:57,-2.14114761352539,-9.80521011352539,-0.431103527545929
12-13-2017,12:19:58,-1.93038582801819,-9.86269092559814,-0.579594731330872
12-13-2017,12:19:59,-2.04534673690796,-9.87227058410645,-0.651445329189301
12-13-2017,12:20:08,-1.9926563501358,-9.78604984283447,-0.680185556411743
12-13-2017,12:20:08,-0.881367206573486,-9.24956607818604,0.129331067204475
12-13-2017,12:20:08,-2.72074222564697,-10.207573890686,-0.239501968026161
12-13-2017,12:20:10,1.57592296600342,-10.4949760437012,1.6477735042572
12-13-2017,12:20:10,-2.59141135215759,-10.2411041259766,-0.455053716897964
12-13-2017,12:20:17,-0.215551763772964,-11.0649909973145,-2.34232926368713
12-13-2017,12:20:17,-2.64889168739319,-9.01485347747803,-1.10649907588959
12-13-2017,12:20:18,-2.44771003723145,-9.6998291015625,-1.39869141578674
12-13-2017,12:20:19,1.18792974948883,-9.88185119628906,1.35079109668732
12-13-2017,12:20:20,-2.19862794876099,-9.4603271484375,-0.359252959489822
12-13-2017,12:20:21,-0.493374049663544,-9.35494709014893,-0.134121105074883
12-13-2017,12:20:22,-3.10873556137085,-8.5023193359375,-1.95912611484528
12-13-2017,12:20:23,-0.0143701173365116,-9.76689052581787,-0.00958007853478193
12-13-2017,12:20:24,-3.38176774978638,-8.99569416046143,-0.570014655590057
12-13-2017,12:20:25,-1.4082715511322,-10.054292678833,-0.570014655590057
12-13-2017,12:20:26,-3.49672865867615,-10.1692533493042,0.843046903610229
12-13-2017,12:20:27,-2.25610852241516,-9.65671920776367,-0.0383203141391277
12-13-2017,12:20:28,-2.98898458480835,-9.83395099639893,-0.483793973922729
12-13-2017,12:20:29,-1.80105471611023,-9.42200756072998,-1.0777587890625
12-13-2017,12:20:30,-5.30257368087769,-10.9548196792603,1.4082715511322
12-13-2017,12:20:31,-2.80696296691895,-10.6434669494629,-2.71595215797424
12-13-2017,12:20:32,-1.65256357192993,-9.42679691314697,-0.368833035230637
12-13-2017,12:20:33,-6.41865253448486,-11.0506210327148,0.407153338193893
12-13-2017,12:20:34,-2.74469256401062,-8.33466815948486,-1.20229983329773
12-13-2017,12:20:35,-1.76273441314697,-9.42200756072998,-1.3028906583786
12-13-2017,12:20:36,-3.99010276794434,-10.4997663497925,1.55676281452179
12-13-2017,12:20:37,-0.991538107395172,-9.28788566589355,-2.52914071083069
12-13-2017,12:20:38,1.33163094520569,-10.6913681030273,0.608334958553314
12-13-2017,12:20:39,-1.29810059070587,-7.1275782585144,3.11352562904358
12-13-2017,12:20:40,-2.08845710754395,-9.61839866638184,-0.876577198505402
12-13-2017,12:20:41,-1.24541020393372,-9.08670425415039,-0.416733413934708
12-13-2017,12:20:42,3.73144054412842,-8.01852607727051,0.799936532974243
12-13-2017,12:20:43,-0.799936532974243,-10.7440576553345,0.330512702465057
12-13-2017,12:20:44,-3.48235845565796,-9.39326667785645,0.162861332297325
12-13-2017,12:21:04,-2.13635754585266,-9.85311031341553,-0.570014655590057
12-13-2017,12:21:04,-1.74357426166534,-10.3991756439209,0.215551763772964
12-13-2017,12:21:05,-2.09324717521667,-9.66629886627197,-0.344882816076279
12-13-2017,12:21:06,-1.24062013626099,-9.80521011352539,0.172441408038139
12-13-2017,12:21:07,-1.13044929504395,-9.89622116088867,-0.675395548343658
12-13-2017,12:21:08,-1.26457035541534,-10.7201080322266,-1.13044929504395
12-13-2017,12:21:09,-2.1267774105072,-9.84353065490723,-0.65623539686203
12-13-2017,12:21:10,-3.06562519073486,-9.2112455368042,-0.77598637342453
12-13-2017,12:21:11,-1.88248538970947,-9.46511745452881,-1.69088387489319
12-13-2017,12:21:12,-3.85119152069092,-9.66150951385498,1.2741504907608
12-13-2017,12:21:13,-2.47166037559509,-9.97765159606934,-0.392783224582672
12-13-2017,12:21:14,-2.94108414649963,-10.212363243103,-0.900527358055115
12-13-2017,12:21:15,-1.56634283065796,-10.1500930786133,-0.838256895542145
12-13-2017,12:21:16,-3.36260747909546,-9.38847732543945,-0.589174807071686
12-13-2017,12:21:18,-2.48124027252197,-9.21603584289551,-0.258662134408951
12-13-2017,12:21:19,-2.67284202575684,-9.58965873718262,-0.670605480670929
12-13-2017,12:21:20,-2.29921889305115,-9.77167987823486,-0.550854504108429
12-13-2017,12:21:31,-2.70158219337463,-9.65671920776367,-0.354462891817093
12-13-2017,12:21:31,-0.699345707893372,-9.3214168548584,0.924477577209473
12-13-2017,12:21:31,-2.16509771347046,-9.84832096099854,-0.570014655590057
12-13-2017,12:21:31,-1.82500493526459,-10.3321151733398,-0.416733413934708
12-13-2017,12:21:32,1.65735363960266,-12.9762163162231,-1.25978028774261
12-13-2017,12:22:00,0.924477577209473,-9.07233428955078,0.809516608715057
12-13-2017,12:22:00,-1.27894043922424,-8.85678291320801,-1.09691894054413
12-13-2017,12:22:00,-2.28484869003296,-8.20054721832275,3.16621589660645
12-13-2017,12:22:00,-5.52770519256592,1.37953126430511,11.5056743621826
12-13-2017,12:22:01,-4.3733057975769,-1.02027833461761,10.054292678833
12-13-2017,12:22:02,-3.83203148841858,2.01181650161743,7.19463920593262
12-13-2017,12:22:03,-2.86444354057312,1.26457035541534,4.63675785064697
12-13-2017,12:22:04,-2.70158219337463,-1.10649907588959,8.861572265625
12-13-2017,12:22:05,-2.35190939903259,1.60945320129395,9.77647018432617
12-13-2017,12:22:06,-2.86444354057312,1.26457035541534,10.3416948318481
12-13-2017,12:22:07,-1.71483409404755,3.07999515533447,7.15152883529663
12-13-2017,12:22:20,-2.53393077850342,0.0335302762687206,8.8424129486084
12-13-2017,12:22:20,-3.46319842338562,0.958007872104645,7.57784223556519
12-13-2017,12:22:20,-2.6057813167572,3.15663576126099,9.2016658782959
12-13-2017,12:22:20,-2.10761737823486,2.75906252861023,9.18729496002197
12-13-2017,12:22:20,-2.22736835479736,2.76385259628296,9.16813468933105
