Date,Time,Ambient Light
12-12-2017,11:45:38,1.31016337871552
12-12-2017,11:45:39,1.59831285476685
12-12-2017,11:45:40,0.797537624835968
12-12-2017,11:45:41,11.4353294372559
12-12-2017,11:45:42,7.53182077407837
12-12-2017,11:45:43,21.9133968353271
12-12-2017,11:45:44,19.5153923034668
12-12-2017,11:45:45,11.6382217407227
12-12-2017,11:45:46,97.0319442749023
12-12-2017,11:45:47,125.930000305176
12-12-2017,11:45:48,124.367301940918
12-12-2017,11:45:49,79.5994338989258
12-12-2017,11:45:50,47.5360527038574
12-12-2017,11:45:51,25.5352325439453
12-12-2017,11:45:52,14.5499362945557
12-12-2017,11:45:53,1.85408639907837
12-12-2017,11:45:54,1.85732364654541
12-12-2017,11:45:55,1.05654859542847
12-12-2017,11:45:56,1.59831285476685
12-12-2017,11:45:57,1.82063055038452
12-12-2017,11:45:58,1.82063055038452
12-12-2017,11:45:59,1.05654859542847
12-12-2017,11:46:00,0.802933692932129
12-12-2017,11:46:01,1.56701576709747
12-12-2017,11:46:02,11.7590942382813
12-12-2017,11:46:03,25.3960189819336
12-13-2017,12:07:02,16.0230598449707
12-13-2017,12:07:03,7.23827409744263
12-13-2017,12:07:04,6.98465967178345
12-13-2017,12:07:05,9.03300380706787
12-13-2017,12:07:06,6.69435214996338
12-13-2017,12:07:10,3.90566825866699
12-13-2017,12:07:10,19.6082000732422
12-13-2017,12:07:11,18.8020324707031
12-13-2017,12:07:12,7.75413799285889
12-13-2017,12:07:13,24.2498912811279
12-13-2017,12:07:15,4.41829395294189
12-13-2017,12:07:15,10.3118696212769
12-13-2017,12:07:16,15.5330991744995
12-13-2017,12:07:17,12.9440689086914
12-13-2017,12:07:18,10.6054162979126
12-13-2017,12:07:20,3.61751866340637
12-13-2017,12:07:21,21.0791683197021
12-13-2017,12:07:22,24.9222431182861
12-13-2017,12:07:23,15.2827196121216
12-13-2017,12:07:25,2.36994957923889
12-13-2017,12:09:01,24.0545558929443
12-13-2017,12:09:02,25.9453372955322
12-13-2017,12:09:03,22.716329574585
12-13-2017,12:09:04,23.2624130249023
12-13-2017,12:09:05,22.4594802856445
12-13-2017,12:09:06,22.2004680633545
12-13-2017,12:09:07,2.88257527351379
12-13-2017,12:09:08,3.38980436325073
12-13-2017,12:09:09,32.0687828063965
12-13-2017,12:09:10,21.3381805419922
12-13-2017,12:09:11,15.7327527999878
12-13-2017,12:09:12,16.5961227416992
12-13-2017,12:09:13,27.0072803497314
12-13-2017,12:09:14,29.3513259887695
12-13-2017,12:09:15,37.0083389282227
12-13-2017,12:09:16,28.8646068572998
12-13-2017,12:09:17,30.6258735656738
12-13-2017,12:09:18,31.7169589996338
12-13-2017,12:09:19,28.7631549835205
12-13-2017,12:09:20,24.6664695739746
12-13-2017,12:09:21,20.5352478027344
12-13-2017,12:09:22,22.4875392913818
12-13-2017,12:09:23,24.4042205810547
12-13-2017,12:10:16,30.8417205810547
12-13-2017,12:10:21,29.9761924743652
12-13-2017,12:10:22,30.2611045837402
12-13-2017,12:10:23,30.7737274169922
12-13-2017,12:10:24,29.6804866790771
12-13-2017,12:10:25,38.2915191650391
12-13-2017,12:10:26,46.8129768371582
12-13-2017,12:10:27,13.6984386444092
12-13-2017,12:10:28,37.0256080627441
12-13-2017,12:10:29,49.8887252807617
12-13-2017,12:10:30,35.8967475891113
12-13-2017,12:10:31,36.1190643310547
12-13-2017,12:10:32,16.3705654144287
12-13-2017,12:10:33,41.016529083252
12-13-2017,12:10:34,37.2015190124512
12-13-2017,12:10:35,40.0527954101563
12-13-2017,12:10:36,38.4836196899414
12-13-2017,12:10:37,40.5038986206055
12-13-2017,12:10:38,41.5291519165039
12-13-2017,12:10:39,43.1328620910645
12-13-2017,12:10:40,43.1350173950195
12-13-2017,12:10:41,36.1784172058105
12-13-2017,12:10:42,65.2998733520508
12-13-2017,12:10:43,51.5604362487793
12-13-2017,12:10:44,57.8716583251953
12-13-2017,12:10:45,78.0691146850586
12-13-2017,12:10:46,84.9436950683594
12-13-2017,12:10:47,71.0617904663086
12-13-2017,12:10:48,64.8973388671875
12-13-2017,12:10:49,82.2143707275391
12-13-2017,12:10:50,6.69327259063721
12-13-2017,12:10:51,7.20589780807495
12-13-2017,12:10:52,10.9831390380859
12-13-2017,12:10:53,6.11805295944214
12-13-2017,12:10:54,20.3733654022217
12-13-2017,12:10:55,48.7350578308105
12-13-2017,12:10:56,50.4326515197754
12-13-2017,12:10:57,33.2602310180664
12-13-2017,12:10:58,26.6306324005127
12-13-2017,12:10:59,24.8024501800537
12-13-2017,12:11:00,29.5445041656494
12-13-2017,12:11:01,23.4577484130859
12-13-2017,12:11:02,20.6064701080322
12-13-2017,12:11:03,29.6071014404297
12-13-2017,12:11:04,22.6915111541748
12-13-2017,12:11:05,36.2108001708984
12-13-2017,12:11:06,12.0720653533936
12-13-2017,12:11:07,10.5309495925903
12-13-2017,12:11:08,12.8674430847168
12-13-2017,12:11:09,10.2719392776489
12-13-2017,12:11:10,8.73622035980225
12-13-2017,12:11:11,7.75305938720703
12-13-2017,12:11:12,7.23503732681274
12-13-2017,12:11:13,7.96998023986816
12-13-2017,12:11:14,12.872838973999
12-13-2017,12:11:15,8.48260688781738
12-13-2017,12:11:16,8.26028728485107
12-13-2017,12:11:17,6.9501256942749
12-13-2017,12:11:18,6.17848873138428
12-13-2017,12:11:19,9.28877735137939
12-13-2017,12:11:20,39.6793899536133
12-13-2017,12:11:21,62.9914474487305
12-13-2017,12:11:22,62.2349090576172
12-13-2017,12:11:23,80.9775924682617
12-13-2017,12:11:26,79.7872161865234
12-13-2017,12:11:26,93.52880859375
12-13-2017,12:11:27,89.5497741699219
12-13-2017,12:11:28,106.166397094727
12-13-2017,12:11:29,107.464698791504
12-13-2017,12:11:30,37.2457695007324
12-13-2017,12:11:31,100.898773193359
12-13-2017,12:11:32,83.5396347045898
12-13-2017,12:11:33,77.7852783203125
12-13-2017,12:11:34,64.449462890625
12-13-2017,12:11:35,67.3913879394531
12-13-2017,12:11:36,68.2579956054688
12-13-2017,12:11:38,82.9849243164063
12-13-2017,12:11:39,68.8515701293945
12-13-2017,12:11:40,58.2256393432617
12-13-2017,12:11:41,39.2239570617676
12-13-2017,12:11:42,57.4529266357422
12-13-2017,12:11:43,64.1537475585938
12-13-2017,12:11:44,80.9279403686523
12-13-2017,12:11:45,70.7509918212891
12-13-2017,12:11:46,0.512625753879547
12-13-2017,12:11:47,0.507229626178741
12-13-2017,12:11:49,0.284911930561066
12-13-2017,12:11:50,0.259010881185532
12-13-2017,12:11:52,0.284911930561066
12-13-2017,12:11:53,0.507229626178741
12-13-2017,12:11:56,0.259010881185532
12-13-2017,12:11:58,0.284911930561066
12-13-2017,12:12:00,0.284911930561066
12-13-2017,12:12:01,0.507229626178741
12-13-2017,12:12:02,0
12-13-2017,12:12:03,0.259010881185532
12-13-2017,12:12:04,0.766240417957306
12-13-2017,12:12:05,2.11093878746033
12-13-2017,12:12:06,2.9138720035553
12-13-2017,12:12:07,2.90847635269165
12-13-2017,12:12:08,2.11093878746033
12-13-2017,12:12:09,1.85732364654541
12-13-2017,12:12:10,23.690860748291
12-13-2017,12:12:11,78.0065155029297
12-13-2017,12:12:12,60.8082008361816
12-13-2017,12:12:13,30.5546493530273
12-13-2017,12:12:14,30.0700836181641
12-13-2017,12:12:15,42.1766815185547
12-13-2017,12:12:16,43.777156829834
12-13-2017,12:12:17,68.2666320800781
12-13-2017,12:12:18,75.7865829467773
12-13-2017,12:12:19,63.5882453918457
12-13-2017,12:12:20,56.3122062683105
12-13-2017,12:12:21,3.9704213142395
12-13-2017,12:12:22,28.4944324493408
12-13-2017,12:12:23,20.5665397644043
12-13-2017,12:12:24,12.9095344543457
12-13-2017,12:12:25,3.42433977127075
12-13-2017,12:12:26,2.59442543983459
12-13-2017,12:12:27,0.507229626178741
12-13-2017,12:12:28,0
12-13-2017,12:12:29,0
12-13-2017,12:22:00,13.1318521499634
12-13-2017,12:22:01,13.1318521499634
12-13-2017,12:22:02,17.2986888885498
12-13-2017,12:22:03,119.631729125977
12-13-2017,12:22:04,84.0781555175781
12-13-2017,12:22:05,27.8987102508545
12-13-2017,12:22:06,9.81003665924072
12-13-2017,12:22:07,16.4558258056641
12-13-2017,12:22:20,59.5422821044922
12-13-2017,12:22:20,30.8924388885498
12-13-2017,12:22:21,22.9095096588135
12-13-2017,12:22:22,24.9988670349121
12-13-2017,12:22:23,21.4633655548096
12-13-2017,12:22:24,5.4403076171875
12-13-2017,12:22:25,2.87933731079102
12-13-2017,12:22:26,42.1302757263184
12-13-2017,12:22:27,52.7713088989258
12-13-2017,12:22:28,44.9826316833496
